"","Data","Fechamento"
"3793","31/05/2006",112.465
"3794","30/05/2006",111.824
"3795","29/05/2006",116.889
"3796","26/05/2006",118.415
"3797","25/05/2006",114.875
"3798","24/05/2006",109.994
"3799","23/05/2006",110.451
"3800","22/05/2006",114.174
"3801","19/05/2006",115.821
"3802","18/05/2006",116.249
"3803","17/05/2006",117.408
"3804","16/05/2006",121.435
"3805","15/05/2006",121.069
"3806","12/05/2006",123.358
"3807","11/05/2006",125.616
"3808","10/05/2006",128.423
"3809","09/05/2006",129.155
"3810","08/05/2006",128.087
"3811","05/05/2006",127.782
"3812","04/05/2006",126.409
"3813","03/05/2006",126.47
"3814","02/05/2006",126.531
"3815","28/04/2006",124.792
"3816","27/04/2006",123.266
"3817","26/04/2006",125.219
"3818","25/04/2006",122.717
"3819","24/04/2006",123.266
"3820","20/04/2006",123.388
"3821","19/04/2006",123.846
"3822","18/04/2006",122.9
"3823","17/04/2006",118.964
"3824","13/04/2006",118.11
"3825","12/04/2006",119.086
"3826","11/04/2006",117.896
"3827","10/04/2006",119.387
"3828","07/04/2006",121.22
"3829","06/04/2006",122.183
"3830","05/04/2006",121.655
"3831","04/04/2006",120.537
"3832","03/04/2006",120.723
"3833","31/03/2006",118.114
"3834","30/03/2006",117.865
"3835","29/03/2006",116.778
"3836","28/03/2006",114.168
"3837","27/03/2006",117.43
"3838","24/03/2006",117.554
"3839","23/03/2006",117.119
"3840","22/03/2006",118.424
"3841","21/03/2006",117.088
"3842","20/03/2006",119.915
"3843","17/03/2006",119.387
"3844","16/03/2006",119.698
"3845","15/03/2006",120.288
"3846","14/03/2006",117.989
"3847","13/03/2006",115.442
"3848","10/03/2006",116.094
"3849","09/03/2006",114.075
"3850","08/03/2006",117.368
"3851","07/03/2006",118.269
"3852","06/03/2006",120.754
"3853","03/03/2006",123.674
"3854","02/03/2006",123.208
"3855","01/03/2006",123.799
"3856","24/02/2006",121.935
"3857","23/02/2006",120.723
"3858","22/02/2006",120.568
"3859","21/02/2006",120.475
"3860","20/02/2006",122.152
"3861","17/02/2006",121.655
"3862","16/02/2006",121.344
"3863","15/02/2006",117.927
"3864","14/02/2006",116.032
"3865","13/02/2006",114.324
"3866","10/02/2006",117.171
"3867","09/02/2006",116.696
"3868","08/02/2006",115.273
"3869","07/02/2006",116.032
"3870","06/02/2006",118.151
"3871","03/02/2006",118.246
"3872","02/02/2006",118.025
"3873","01/02/2006",122.262
"3874","31/01/2006",121.029
"3875","30/01/2006",121.345
"3876","27/01/2006",120.08
"3877","26/01/2006",120.808
"3878","24/01/2006",118.594
"3879","23/01/2006",116.696
"3880","20/01/2006",116.76
"3881","19/01/2006",117.487
"3882","18/01/2006",113.85
"3883","17/01/2006",115.21
"3884","16/01/2006",116.728
"3885","13/01/2006",114.736
"3886","12/01/2006",114.293
"3887","11/01/2006",114.704
"3888","10/01/2006",112.016
"3889","09/01/2006",112.585
"3890","06/01/2006",113.344
"3891","05/01/2006",111.953
"3892","04/01/2006",112.142
"3893","03/01/2006",111.13
"3894","02/01/2006",107.272
"3895","29/12/2005",106.576
"3896","28/12/2005",105.975
"3897","27/12/2005",106.766
"3898","26/12/2005",107.367
"3899","23/12/2005",107.114
"3900","22/12/2005",108.189
"3901","21/12/2005",107.905
"3902","20/12/2005",106.481
"3903","19/12/2005",106.102
"3904","16/12/2005",107.462
"3905","15/12/2005",107.114
"3906","14/12/2005",108.79
"3907","13/12/2005",108.158
"3908","12/12/2005",106.736
"3909","09/12/2005",106.736
"3910","08/12/2005",105.249
"3911","07/12/2005",106.089
"3912","06/12/2005",107.737
"3913","05/12/2005",106.089
"3914","02/12/2005",106.413
"3915","01/12/2005",105.895
"3916","30/11/2005",103.633
"3917","29/11/2005",102.793
"3918","28/11/2005",101.953
"3919","25/11/2005",103.763
"3920","24/11/2005",103.73
"3921","23/11/2005",103.763
"3922","22/11/2005",102.599
"3923","21/11/2005",101.145
"3924","18/11/2005",101.016
"3925","17/11/2005",101.404
"3926","16/11/2005",99.368
"3927","14/11/2005",98.431
"3928","11/11/2005",99.206
"3929","10/11/2005",100.499
"3930","09/11/2005",100.176
"3931","08/11/2005",101.178
"3932","07/11/2005",101.339
"3933","04/11/2005",101.242
"3934","03/11/2005",101.695
"3935","01/11/2005",101.081
"3936","31/10/2005",98.883
"3937","28/10/2005",96.072
"3938","27/10/2005",95.07
"3939","26/10/2005",97.171
"3940","25/10/2005",97.138
"3941","24/10/2005",97.655
"3942","21/10/2005",95.296
"3943","20/10/2005",92.291
"3944","19/10/2005",97.267
"3945","18/10/2005",95.587
"3946","17/10/2005",98.819
"3947","14/10/2005",98.398
"3948","13/10/2005",98.431
"3949","11/10/2005",100.644
"3950","10/10/2005",99.722
"3951","07/10/2005",98.404
"3952","06/10/2005",96.329
"3953","05/10/2005",99.491
"3954","04/10/2005",103.016
"3955","03/10/2005",104.861
"3956","30/09/2005",104.103
"3957","29/09/2005",102.983
"3958","28/09/2005",103.576
"3959","27/09/2005",102.028
"3960","26/09/2005",103.049
"3961","23/09/2005",103.741
"3962","22/09/2005",101.797
"3963","21/09/2005",102.226
"3964","20/09/2005",99.327
"3965","19/09/2005",99.821
"3966","16/09/2005",98.898
"3967","15/09/2005",97.498
"3968","14/09/2005",96.691
"3969","13/09/2005",96.065
"3970","12/09/2005",96.691
"3971","09/09/2005",97.383
"3972","08/09/2005",96.098
"3973","06/09/2005",96.296
"3974","05/09/2005",94.978
"3975","02/09/2005",94.55
"3976","01/09/2005",93.331
"3977","31/08/2005",93.726
"3978","30/08/2005",92.277
"3979","29/08/2005",91.453
"3980","26/08/2005",90.366
"3981","25/08/2005",91.716
"3982","24/08/2005",89.213
"3983","23/08/2005",89.509
"3984","22/08/2005",91.453
"3985","19/08/2005",88.719
"3986","18/08/2005",90.102
"3987","17/08/2005",92.211
"3988","16/08/2005",90.778
"3989","15/08/2005",91.851
"3990","12/08/2005",90.14
"3991","11/08/2005",89
"3992","10/08/2005",91.079
"3993","09/08/2005",91.75
"3994","08/08/2005",89.637
"3995","05/08/2005",89.201
"3996","04/08/2005",88.9
"3997","03/08/2005",89.772
"3998","02/08/2005",90.14
"3999","01/08/2005",88.665
"4000","29/07/2005",87.726
"4001","28/07/2005",87.994
"4002","27/07/2005",84.842
"4003","26/07/2005",83.434
"4004","25/07/2005",82.293
"4005","22/07/2005",85.379
"4006","21/07/2005",87.089
"4007","20/07/2005",86.619
"4008","19/07/2005",85.379
"4009","18/07/2005",85.814
"4010","15/07/2005",85.479
"4011","14/07/2005",88.296
"4012","13/07/2005",88.095
"4013","12/07/2005",86.686
"4014","11/07/2005",85.144
"4015","08/07/2005",82.83
"4016","07/07/2005",82.964
"4017","06/07/2005",83.601
"4018","05/07/2005",84.004
"4019","04/07/2005",85.311
"4020","01/07/2005",86.284
"4021","30/06/2005",85.848
"4022","29/06/2005",85.747
"4023","28/06/2005",86.452
"4024","27/06/2005",86.418
"4025","24/06/2005",85.714
"4026","23/06/2005",85.11
"4027","22/06/2005",88.397
"4028","21/06/2005",88.631
"4029","20/06/2005",89.772
"4030","17/06/2005",89.973
"4031","16/06/2005",88.665
"4032","15/06/2005",87.86
"4033","14/06/2005",88.698
"4034","13/06/2005",87.771
"4035","10/06/2005",87.983
"4036","09/06/2005",86.428
"4037","08/06/2005",87.205
"4038","07/06/2005",88.689
"4039","06/06/2005",90.633
"4040","03/06/2005",93.777
"4041","02/06/2005",94.908
"4042","01/06/2005",92.329
"4043","31/05/2005",89.82
"4044","30/05/2005",90.421
"4045","27/05/2005",89.926
"4046","25/05/2005",87.205
"4047","24/05/2005",87.205
"4048","23/05/2005",85.969
"4049","20/05/2005",87.382
"4050","19/05/2005",88.619
"4051","18/05/2005",88.795
"4052","17/05/2005",87.099
"4053","16/05/2005",86.923
"4054","13/05/2005",85.156
"4055","12/05/2005",85.651
"4056","11/05/2005",88.265
"4057","10/05/2005",88.371
"4058","09/05/2005",90.986
"4059","06/05/2005",91.481
"4060","05/05/2005",91.021
"4061","04/05/2005",90.809
"4062","03/05/2005",88.23
"4063","02/05/2005",88.124
"4064","29/04/2005",87.912
"4065","28/04/2005",87.099
"4066","27/04/2005",90.527
"4067","26/04/2005",90.562
"4068","25/04/2005",90.456
"4069","22/04/2005",89.043
"4070","20/04/2005",89.926
"4071","19/04/2005",91.551
"4072","18/04/2005",89.467
"4073","15/04/2005",88.301
"4074","14/04/2005",89.643
"4075","13/04/2005",93.742
"4076","12/04/2005",94.519
"4077","11/04/2005",93.151
"4078","08/04/2005",92.898
"4079","07/04/2005",94.7
"4080","06/04/2005",92.394
"4081","05/04/2005",93.511
"4082","01/04/2005",96.212
"4083","31/03/2005",95.96
"4084","30/03/2005",95.384
"4085","29/03/2005",93.187
"4086","28/03/2005",94.411
"4087","24/03/2005",95.492
"4088","23/03/2005",94.555
"4089","22/03/2005",95.672
"4090","21/03/2005",98.986
"4091","18/03/2005",99.634
"4092","17/03/2005",101.508
"4093","16/03/2005",100.823
"4094","15/03/2005",100.031
"4095","14/03/2005",101.976
"4096","11/03/2005",102.012
"4097","10/03/2005",103.849
"4098","09/03/2005",103.092
"4099","08/03/2005",105.722
"4100","07/03/2005",107.163
"4101","04/03/2005",106.262
"4102","03/03/2005",104.173
"4103","02/03/2005",103.092
"4104","01/03/2005",101.183
"4105","28/02/2005",102.48
"4106","25/02/2005",103.849
"4107","24/02/2005",104.137
"4108","23/02/2005",99.058
"4109","22/02/2005",97.257
"4110","21/02/2005",98.266
"4111","18/02/2005",98.122
"4112","17/02/2005",99.49
"4113","16/02/2005",96.933
"4114","15/02/2005",97.761
"4115","14/02/2005",97.504
"4116","11/02/2005",98.019
"4117","10/02/2005",97.54
"4118","09/02/2005",97.172
"4119","04/02/2005",94.817
"4120","03/02/2005",91.725
"4121","02/02/2005",90.841
"4122","01/02/2005",88.743
"4123","31/01/2005",90.105
"4124","28/01/2005",88.339
"4125","27/01/2005",88.67
"4126","26/01/2005",90.731
"4127","24/01/2005",89.443
"4128","21/01/2005",88.081
"4129","20/01/2005",87.455
"4130","19/01/2005",89.737
"4131","18/01/2005",89.148
"4132","17/01/2005",91.173
"4133","14/01/2005",92.829
"4134","13/01/2005",92.387
"4135","12/01/2005",91.614
"4136","11/01/2005",90.878
"4137","10/01/2005",90.289
"4138","07/01/2005",92.314
"4139","06/01/2005",91.026
"4140","05/01/2005",92.351
"4141","04/01/2005",93.197
"4142","03/01/2005",96.215
"4143","30/12/2004",98.203
"4144","29/12/2004",98.424
"4145","28/12/2004",98.129
"4146","27/12/2004",97.835
"4147","23/12/2004",97.467
"4148","22/12/2004",97.467
"4149","21/12/2004",97.909
"4150","20/12/2004",96.547
"4151","17/12/2004",97.099
"4152","16/12/2004",97.356
"4153","15/12/2004",96.768
"4154","14/12/2004",96.731
"4155","13/12/2004",95.521
"4156","10/12/2004",94.348
"4157","09/12/2004",92.76
"4158","08/12/2004",94.764
"4159","07/12/2004",94.916
"4160","06/12/2004",97.298
"4161","03/12/2004",96.731
"4162","02/12/2004",95.672
"4163","01/12/2004",95.861
"4164","30/11/2004",95.785
"4165","29/11/2004",94.651
"4166","26/11/2004",95.294
"4167","25/11/2004",94.84
"4168","24/11/2004",92.798
"4169","23/11/2004",92.987
"4170","22/11/2004",93.479
"4171","19/11/2004",91.701
"4172","18/11/2004",92.193
"4173","17/11/2004",92.344
"4174","16/11/2004",91.04
"4175","12/11/2004",92.023
"4176","11/11/2004",90.189
"4177","10/11/2004",89.735
"4178","09/11/2004",88.941
"4179","08/11/2004",89.168
"4180","05/11/2004",90.491
"4181","04/11/2004",91.89
"4182","03/11/2004",90.945
"4183","01/11/2004",89.735
"4184","29/10/2004",88.6
"4185","28/10/2004",88.26
"4186","27/10/2004",89.432
"4187","26/10/2004",87.995
"4188","25/10/2004",87.277
"4189","22/10/2004",87.655
"4190","21/10/2004",89.206
"4191","20/10/2004",88.6
"4192","19/10/2004",88.638
"4193","18/10/2004",90.832
"4194","15/10/2004",90.227
"4195","14/10/2004",89.016
"4196","13/10/2004",90.416
"4197","11/10/2004",93.271
"4198","08/10/2004",92.689
"4199","07/10/2004",93.581
"4200","06/10/2004",93.309
"4201","05/10/2004",94.046
"4202","04/10/2004",93.93
"4203","01/10/2004",92.65
"4204","30/09/2004",90.596
"4205","29/09/2004",90.324
"4206","28/09/2004",90.557
"4207","27/09/2004",88.929
"4208","24/09/2004",89.665
"4209","23/09/2004",89.743
"4210","22/09/2004",88.735
"4211","21/09/2004",90.286
"4212","20/09/2004",90.169
"4213","17/09/2004",90.324
"4214","16/09/2004",89.665
"4215","15/09/2004",87.378
"4216","14/09/2004",87.456
"4217","13/09/2004",85.362
"4218","10/09/2004",86.099
"4219","09/09/2004",87.65
"4220","08/09/2004",88.347
"4221","06/09/2004",88.502
"4222","03/09/2004",87.998
"4223","02/09/2004",89.355
"4224","01/09/2004",88.696
"4225","31/08/2004",90.053
"4226","30/08/2004",90.169
"4227","27/08/2004",89.006
"4228","26/08/2004",89.084
"4229","25/08/2004",91.061
"4230","24/08/2004",90.363
"4231","23/08/2004",90.208
"4232","20/08/2004",91.836
"4233","19/08/2004",90.828
"4234","18/08/2004",90.48
"4235","17/08/2004",87.417
"4236","16/08/2004",86.229
"4237","13/08/2004",84.605
"4238","12/08/2004",85.476
"4239","11/08/2004",85.516
"4240","10/08/2004",86.268
"4241","09/08/2004",84.367
"4242","06/08/2004",85.951
"4243","05/08/2004",84.407
"4244","04/08/2004",88.13
"4245","03/08/2004",88.962
"4246","02/08/2004",89.437
"4247","29/07/2004",88.684
"4248","28/07/2004",88.605
"4249","27/07/2004",86.744
"4250","26/07/2004",85.159
"4251","23/07/2004",86.348
"4252","22/07/2004",87.358
"4253","21/07/2004",87.417
"4254","20/07/2004",89.754
"4255","19/07/2004",88.605
"4256","16/07/2004",90.15
"4257","15/07/2004",88.526
"4258","14/07/2004",87.061
"4259","13/07/2004",87.219
"4260","12/07/2004",86.783
"4261","08/07/2004",84.05
"4262","07/07/2004",85.239
"4263","06/07/2004",85.476
"4264","05/07/2004",87.575
"4265","02/07/2004",87.259
"4266","01/07/2004",86.15
"4267","30/06/2004",85.318
"4268","29/06/2004",83.931
"4269","28/06/2004",81.753
"4270","25/06/2004",83.733
"4271","24/06/2004",83.694
"4272","23/06/2004",84.328
"4273","22/06/2004",81.594
"4274","21/06/2004",82.07
"4275","18/06/2004",81.872
"4276","17/06/2004",82.189
"4277","16/06/2004",82.466
"4278","15/06/2004",80.961
"4279","14/06/2004",78.537
"4280","11/06/2004",79.87
"4281","09/06/2004",80.193
"4282","08/06/2004",82.011
"4283","07/06/2004",82.698
"4284","04/06/2004",79.91
"4285","03/06/2004",78.537
"4286","02/06/2004",79.789
"4287","01/06/2004",79.224
"4288","31/05/2004",79.143
"4289","28/05/2004",79.951
"4290","27/05/2004",79.991
"4291","26/05/2004",77.406
"4292","25/05/2004",76.759
"4293","24/05/2004",75.83
"4294","21/05/2004",74.214
"4295","20/05/2004",73.77
"4296","19/05/2004",76.072
"4297","18/05/2004",75.588
"4298","17/05/2004",73.81
"4299","14/05/2004",75.911
"4300","13/05/2004",75.022
"4301","12/05/2004",74.739
"4302","11/05/2004",75.83
"4303","10/05/2004",71.992
"4304","07/05/2004",75.951
"4305","06/05/2004",78.618
"4306","05/05/2004",81.607
"4307","04/05/2004",81.284
"4308","03/05/2004",80.516
"4309","30/04/2004",79.789
"4310","29/04/2004",81.001
"4311","28/04/2004",83.668
"4312","27/04/2004",87.223
"4313","26/04/2004",87.223
"4314","23/04/2004",88.475
"4315","22/04/2004",86.738
"4316","20/04/2004",85.93
"4317","19/04/2004",88.596
"4318","16/04/2004",88.879
"4319","15/04/2004",88.637
"4320","14/04/2004",92.111
"4321","13/04/2004",92.596
"4322","12/04/2004",93.128
"4323","08/04/2004",92.759
"4324","07/04/2004",91.614
"4325","06/04/2004",94.56
"4326","05/04/2004",95.01
"4327","02/04/2004",94.069
"4328","01/04/2004",92.637
"4329","31/03/2004",90.264
"4330","30/03/2004",90.407
"4331","29/03/2004",88.054
"4332","26/03/2004",88.299
"4333","25/03/2004",85.64
"4334","24/03/2004",86.254
"4335","23/03/2004",86.663
"4336","22/03/2004",89.2
"4337","19/03/2004",91.614
"4338","18/03/2004",92.309
"4339","17/03/2004",90.141
"4340","16/03/2004",89.241
"4341","15/03/2004",87.522
"4342","12/03/2004",89.691
"4343","11/03/2004",85.108
"4344","10/03/2004",89.118
"4345","09/03/2004",93.905
"4346","08/03/2004",95.255
"4347","05/03/2004",94.683
"4348","04/03/2004",92.105
"4349","03/03/2004",93.578
"4350","02/03/2004",92.719
"4351","01/03/2004",93.414
"4352","27/02/2004",89.609
"4353","26/02/2004",88.709
"4354","25/02/2004",89.895
"4355","20/02/2004",88.422
"4356","19/02/2004",86.581
"4357","18/02/2004",90.877
"4358","17/02/2004",92.923
"4359","16/02/2004",92.215
"4360","13/02/2004",93.506
"4361","12/02/2004",95.921
"4362","11/02/2004",97.003
"4363","10/02/2004",92.34
"4364","09/02/2004",91.341
"4365","06/02/2004",91.341
"4366","05/02/2004",87.344
"4367","04/02/2004",90.321
"4368","03/02/2004",93.006
"4369","02/02/2004",90.675
"4370","30/01/2004",90.842
"4371","29/01/2004",93.464
"4372","28/01/2004",99.584
"4373","27/01/2004",101.708
"4374","26/01/2004",102.041
"4375","23/01/2004",98.71
"4376","22/01/2004",96.295
"4377","21/01/2004",98.086
"4378","20/01/2004",99.792
"4379","19/01/2004",98.71
"4380","16/01/2004",97.336
"4381","15/01/2004",96.878
"4382","14/01/2004",99.043
"4383","13/01/2004",101.291
"4384","12/01/2004",102.415
"4385","09/01/2004",100.875
"4386","08/01/2004",100.25
"4387","07/01/2004",98.46
"4388","06/01/2004",99.709
"4389","05/01/2004",99.751
"4390","02/01/2004",94.963
"4391","30/12/2003",94.047
"4392","29/12/2003",93.423
"4393","26/12/2003",92.215
"4394","23/12/2003",92.132
"4395","22/12/2003",91.674
"4396","19/12/2003",90.842
"4397","18/12/2003",91.216
"4398","17/12/2003",90.3
"4399","16/12/2003",88.552
"4400","15/12/2003",88.552
"4401","12/12/2003",89.745
"4402","11/12/2003",90.938
"4403","10/12/2003",89.83
"4404","09/12/2003",90.896
"4405","08/12/2003",89.234
"4406","05/12/2003",89.489
"4407","04/12/2003",87.316
"4408","03/12/2003",87.913
"4409","02/12/2003",87.572
"4410","01/12/2003",87.785
"4411","28/11/2003",86.293
"4412","27/11/2003",85.356
"4413","26/11/2003",84.589
"4414","25/11/2003",85.057
"4415","24/11/2003",84.546
"4416","21/11/2003",82.373
"4417","20/11/2003",82.415
"4418","19/11/2003",80.796
"4419","18/11/2003",80.327
"4420","17/11/2003",80.199
"4421","14/11/2003",81.393
"4422","13/11/2003",80.455
"4423","12/11/2003",81.052
"4424","11/11/2003",79.432
"4425","10/11/2003",80.029
"4426","07/11/2003",80.668
"4427","06/11/2003",80.455
"4428","05/11/2003",78.964
"4429","04/11/2003",80.285
"4430","03/11/2003",80.285
"4431","31/10/2003",77.728
"4432","30/10/2003",78.41
"4433","29/10/2003",78.154
"4434","28/10/2003",79.39
"4435","27/10/2003",76.918
"4436","24/10/2003",77.728
"4437","23/10/2003",77.216
"4438","22/10/2003",79.816
"4439","21/10/2003",80.711
"4440","20/10/2003",80.242
"4441","17/10/2003",77.643
"4442","16/10/2003",78.452
"4443","15/10/2003",78.708
"4444","14/10/2003",79.645
"4445","13/10/2003",79.012
"4446","10/10/2003",77.593
"4447","09/10/2003",77.506
"4448","08/10/2003",77.943
"4449","07/10/2003",76.545
"4450","06/10/2003",75.716
"4451","03/10/2003",75.017
"4452","02/10/2003",74.1
"4453","01/10/2003",72.615
"4454","30/09/2003",70.388
"4455","29/09/2003",71
"4456","26/09/2003",69.384
"4457","25/09/2003",69.821
"4458","24/09/2003",71.174
"4459","23/09/2003",72.528
"4460","22/09/2003",72.877
"4461","19/09/2003",74.58
"4462","18/09/2003",74.624
"4463","17/09/2003",72.965
"4464","16/09/2003",71.873
"4465","15/09/2003",72.615
"4466","12/09/2003",72.877
"4467","11/09/2003",72.048
"4468","10/09/2003",71
"4469","09/09/2003",69.952
"4470","08/09/2003",71.174
"4471","05/09/2003",70.738
"4472","04/09/2003",69.733
"4473","03/09/2003",69.384
"4474","02/09/2003",69.035
"4475","01/09/2003",68.729
"4476","29/08/2003",67.638
"4477","28/08/2003",67.376
"4478","27/08/2003",67.768
"4479","26/08/2003",66.808
"4480","25/08/2003",65.061
"4481","22/08/2003",65.454
"4482","21/08/2003",65.716
"4483","20/08/2003",65.28
"4484","19/08/2003",63.882
"4485","18/08/2003",63.882
"4486","15/08/2003",62.572
"4487","14/08/2003",62.31
"4488","13/08/2003",61.306
"4489","12/08/2003",61
"4490","11/08/2003",61.135
"4491","08/08/2003",60.596
"4492","07/08/2003",60.147
"4493","06/08/2003",58.081
"4494","05/08/2003",58.889
"4495","04/08/2003",58.305
"4496","01/08/2003",59.204
"4497","31/07/2003",60.911
"4498","30/07/2003",60.641
"4499","29/07/2003",61.405
"4500","28/07/2003",61.405
"4501","25/07/2003",62.213
"4502","23/07/2003",62.123
"4503","22/07/2003",62.84
"4504","21/07/2003",61.944
"4505","18/07/2003",62.706
"4506","17/07/2003",62.079
"4507","16/07/2003",61.541
"4508","15/07/2003",62.213
"4509","14/07/2003",62.079
"4510","11/07/2003",60.377
"4511","10/07/2003",61.272
"4512","08/07/2003",62.213
"4513","07/07/2003",61.183
"4514","04/07/2003",60.735
"4515","03/07/2003",60.197
"4516","02/07/2003",61.093
"4517","01/07/2003",61.093
"4518","30/06/2003",59.794
"4519","27/06/2003",59.884
"4520","26/06/2003",60.377
"4521","25/06/2003",59.929
"4522","24/06/2003",60.601
"4523","23/06/2003",60.063
"4524","20/06/2003",60.601
"4525","18/06/2003",62.862
"4526","17/06/2003",63.96
"4527","16/06/2003",64.47
"4528","13/06/2003",64.145
"4529","12/06/2003",65.166
"4530","11/06/2003",64.609
"4531","10/06/2003",64.934
"4532","09/06/2003",64.841
"4533","06/06/2003",65.212
"4534","05/06/2003",64.655
"4535","04/06/2003",64.284
"4536","03/06/2003",62.754
"4537","02/06/2003",62.012
"4538","30/05/2003",63.171
"4539","29/05/2003",63.079
"4540","28/05/2003",62.754
"4541","27/05/2003",62.476
"4542","26/05/2003",60.481
"4543","23/05/2003",62.104
"4544","22/05/2003",61.873
"4545","21/05/2003",61.641
"4546","19/05/2003",59.971
"4547","16/05/2003",62.276
"4548","15/05/2003",61.584
"4549","14/05/2003",63.566
"4550","13/05/2003",63.428
"4551","12/05/2003",63.105
"4552","09/05/2003",62.598
"4553","08/05/2003",61.262
"4554","07/05/2003",61.4
"4555","06/05/2003",60.063
"4556","05/05/2003",60.708
"4557","02/05/2003",60.985
"4558","30/04/2003",59.787
"4559","29/04/2003",60.432
"4560","28/04/2003",59.418
"4561","25/04/2003",57.666
"4562","24/04/2003",57.758
"4563","23/04/2003",59.372
"4564","22/04/2003",59.694
"4565","17/04/2003",59.418
"4566","16/04/2003",57.897
"4567","15/04/2003",58.219
"4568","14/04/2003",57.237
"4569","11/04/2003",56.542
"4570","10/04/2003",55.728
"4571","09/04/2003",56.255
"4572","08/04/2003",56.542
"4573","07/04/2003",58.363
"4574","04/04/2003",58.171
"4575","03/04/2003",57.98
"4576","02/04/2003",57.357
"4577","01/04/2003",56.255
"4578","31/03/2003",54.338
"4579","28/03/2003",55.201
"4580","27/03/2003",54.554
"4581","26/03/2003",54.338
"4582","25/03/2003",54.434
"4583","24/03/2003",53.667
"4584","21/03/2003",55.584
"4585","20/03/2003",54.386
"4586","19/03/2003",53.619
"4587","18/03/2003",54.29
"4588","17/03/2003",52.996
"4589","14/03/2003",52.996
"4590","13/03/2003",52.996
"4591","12/03/2003",52.038
"4592","11/03/2003",50.505
"4593","10/03/2003",50.409
"4594","07/03/2003",52.853
"4595","06/03/2003",52.373
"4596","05/03/2003",50.984
"4597","28/02/2003",50.792
"4598","27/02/2003",50.073
"4599","26/02/2003",49.115
"4600","25/02/2003",50.313
"4601","24/02/2003",50.696
"4602","21/02/2003",51.08
"4603","20/02/2003",50.457
"4604","19/02/2003",50.457
"4605","18/02/2003",51.655
"4606","17/02/2003",50.6
"4607","14/02/2003",49.93
"4608","13/02/2003",50.025
"4609","12/02/2003",52.206
"4610","11/02/2003",52.326
"4611","10/02/2003",52.326
"4612","07/02/2003",51.578
"4613","06/02/2003",52.924
"4614","05/02/2003",52.824
"4615","04/02/2003",52.724
"4616","03/02/2003",54.468
"4617","31/01/2003",54.668
"4618","30/01/2003",53.671
"4619","29/01/2003",54.568
"4620","28/01/2003",52.625
"4621","27/01/2003",52.874
"4622","24/01/2003",54.12
"4623","23/01/2003",56.063
"4624","22/01/2003",56.013
"4625","21/01/2003",57.409
"4626","20/01/2003",58.754
"4627","17/01/2003",59.103
"4628","16/01/2003",60.199
"4629","15/01/2003",60.399
"4630","14/01/2003",61.844
"4631","13/01/2003",61.445
"4632","10/01/2003",62.043
"4633","09/01/2003",60.598
"4634","08/01/2003",59.252
"4635","07/01/2003",60.548
"4636","06/01/2003",61.046
"4637","03/01/2003",59.203
"4638","02/01/2003",59.103
